Age,Heart_Rate,Calories,Gender_male
36,78.0,10.0,0
58,90.0,29.0,0
64,111.0,206.0,1
20,101.0,67.0,1
20,102.0,74.0,1
40,97.0,99.0,1
71,93.0,54.0,0
22,83.0,11.0,1
70,88.0,28.0,0
23,83.0,28.0,0
74,85.0,44.0,1
62,90.0,66.0,1
24,110.0,186.0,0
55,80.0,10.0,1
64,94.0,152.0,1
46,95.0,33.0,1
25,108.0,162.0,0
32,68.0,2.0,0
52,96.0,60.0,0
42,109.0,194.0,0
63,98.0,112.0,0
76,95.0,55.0,1
45,89.0,21.0,1
66,92.0,46.0,0
58,99.0,149.0,1
45,100.0,98.0,0
31,100.0,144.0,0
70,101.0,103.0,0
36,98.0,95.0,0
22,86.0,29.0,1
21,93.0,51.0,0
46,102.0,109.0,0
52,103.0,172.0,0
50,88.0,51.0,1
31,83.0,24.0,1
35,85.0,24.0,0
73,115.0,221.0,0
21,100.0,117.0,1
58,100.0,66.0,0
46,106.0,194.0,0
24,89.0,22.0,0
32,97.0,88.0,0
26,96.0,75.0,1
66,96.0,73.0,0
46,111.0,181.0,1
22,85.0,30.0,1
53,117.0,206.0,0
22,111.0,180.0,1
64,102.0,84.0,1
27,93.0,32.0,1
45,110.0,185.0,0
65,105.0,225.0,1
56,102.0,158.0,1
48,102.0,109.0,1
35,90.0,49.0,1
36,101.0,117.0,1
42,90.0,34.0,0
76,90.0,77.0,0
76,95.0,80.0,0
30,96.0,42.0,1
39,91.0,59.0,0
74,94.0,53.0,1
46,99.0,114.0,0
20,83.0,24.0,0
27,86.0,17.0,0
39,117.0,216.0,1
21,102.0,118.0,1
27,85.0,28.0,0
38,87.0,30.0,0
43,88.0,53.0,1
20,107.0,127.0,0
25,96.0,74.0,1
34,81.0,21.0,0
50,94.0,112.0,1
35,82.0,6.0,1
21,106.0,171.0,1
44,105.0,150.0,0
36,107.0,142.0,0
71,107.0,182.0,1
42,81.0,22.0,0
32,97.0,123.0,1
54,96.0,75.0,0
52,93.0,79.0,1
21,85.0,11.0,0
49,100.0,82.0,1
20,92.0,48.0,1
76,88.0,25.0,0
63,107.0,193.0,0
43,83.0,19.0,0
75,97.0,100.0,0
53,93.0,91.0,1
43,104.0,181.0,1
20,103.0,107.0,1
56,83.0,17.0,0
47,101.0,124.0,0
73,91.0,82.0,0
56,90.0,71.0,0
71,99.0,140.0,1
55,91.0,46.0,1
53,105.0,139.0,1
69,107.0,182.0,1
49,100.0,175.0,0
22,89.0,45.0,0
23,96.0,98.0,0
53,89.0,27.0,0
49,102.0,144.0,1
46,100.0,112.0,1
24,89.0,32.0,1
53,102.0,113.0,0
48,89.0,27.0,0
45,95.0,73.0,1
29,87.0,29.0,0
48,105.0,137.0,0
68,91.0,21.0,0
25,98.0,113.0,0
34,115.0,185.0,0
46,80.0,3.0,1
29,97.0,112.0,1
37,100.0,109.0,0
48,91.0,52.0,1
36,86.0,42.0,1
54,94.0,62.0,0
28,94.0,28.0,1
40,86.0,17.0,1
31,87.0,40.0,0
29,92.0,82.0,1
76,93.0,79.0,0
31,98.0,137.0,0
21,84.0,4.0,0
32,88.0,40.0,1
25,87.0,47.0,1
71,94.0,62.0,0
68,87.0,24.0,0
59,90.0,25.0,1
46,105.0,197.0,1
23,85.0,27.0,0
25,92.0,49.0,1
38,78.0,6.0,0
24,99.0,90.0,1
67,99.0,90.0,0
20,84.0,4.0,0
53,105.0,179.0,0
54,102.0,134.0,0
54,103.0,137.0,0
50,103.0,87.0,0
22,83.0,21.0,0
33,112.0,196.0,1
52,99.0,136.0,1
48,100.0,122.0,0
48,115.0,218.0,0
78,93.0,64.0,1
46,95.0,106.0,1
77,96.0,86.0,0
34,80.0,3.0,0
42,78.0,10.0,0
42,99.0,104.0,0
28,94.0,77.0,0
77,106.0,201.0,0
36,105.0,156.0,1
26,96.0,68.0,1
74,110.0,245.0,1
25,90.0,13.0,0
41,92.0,84.0,0
56,107.0,143.0,1
55,105.0,161.0,0
70,80.0,12.0,1
29,82.0,49.0,0
66,111.0,192.0,0
49,94.0,108.0,1
61,90.0,56.0,0
35,91.0,58.0,0
67,102.0,123.0,0
49,88.0,18.0,1
36,103.0,114.0,1
75,107.0,148.0,0
36,92.0,61.0,0
60,84.0,31.0,0
39,94.0,111.0,1
20,89.0,26.0,0
48,91.0,66.0,0
57,103.0,160.0,0
32,86.0,59.0,0
63,90.0,41.0,0
79,96.0,95.0,0
29,87.0,32.0,0
55,89.0,40.0,0
31,95.0,82.0,1
23,102.0,133.0,0
49,101.0,99.0,0
41,80.0,20.0,1
37,115.0,221.0,0
26,104.0,137.0,0
50,107.0,175.0,1
20,84.0,4.0,1
77,84.0,40.0,0
21,98.0,90.0,1
22,103.0,110.0,0
46,79.0,3.0,1
29,86.0,15.0,0
33,107.0,132.0,0
28,90.0,40.0,0
27,84.0,15.0,1
54,99.0,94.0,1
46,79.0,15.0,1
33,101.0,131.0,0
34,106.0,168.0,0
24,95.0,54.0,0
38,95.0,55.0,1
69,107.0,166.0,0
38,86.0,20.0,1
68,98.0,110.0,1
52,92.0,78.0,0
29,92.0,45.0,1
27,105.0,146.0,1
26,87.0,24.0,0
22,113.0,188.0,1
27,86.0,26.0,1
28,88.0,55.0,0
73,84.0,42.0,0
70,99.0,123.0,1
52,89.0,28.0,1
29,86.0,23.0,1
33,91.0,25.0,1
39,107.0,110.0,0
61,93.0,53.0,0
23,95.0,48.0,0
71,92.0,55.0,1
67,86.0,37.0,0
54,91.0,48.0,0
26,80.0,3.0,0
39,94.0,133.0,0
71,110.0,169.0,0
78,107.0,141.0,0
78,103.0,216.0,1
49,93.0,92.0,1
38,98.0,96.0,1
65,96.0,73.0,0
55,97.0,61.0,0
33,76.0,14.0,1
38,88.0,18.0,1
53,94.0,72.0,1
26,104.0,137.0,0
27,89.0,50.0,1
21,73.0,2.0,1
30,92.0,27.0,1
79,104.0,197.0,1
20,89.0,9.0,1
49,98.0,83.0,0
71,89.0,98.0,1
71,92.0,57.0,0
24,98.0,72.0,0
37,119.0,214.0,1
32,79.0,7.0,1
47,92.0,87.0,1
30,111.0,200.0,0
78,86.0,28.0,0
37,97.0,67.0,1
36,105.0,147.0,0
49,92.0,104.0,1
22,109.0,164.0,0
50,91.0,59.0,0
31,90.0,72.0,0
76,95.0,138.0,0
50,85.0,52.0,0
26,97.0,99.0,0
30,103.0,134.0,1
25,116.0,180.0,1
26,88.0,37.0,0
25,91.0,12.0,1
61,96.0,78.0,0
67,106.0,207.0,1
55,89.0,13.0,1
26,113.0,180.0,0
34,93.0,83.0,0
33,95.0,40.0,0
21,79.0,3.0,0
62,97.0,56.0,0
46,101.0,83.0,0
67,103.0,114.0,0
24,90.0,36.0,0
79,98.0,137.0,0
63,90.0,40.0,0
52,91.0,37.0,1
42,79.0,10.0,0
59,112.0,181.0,0
71,90.0,48.0,0
31,79.0,13.0,0
44,85.0,12.0,0
20,92.0,70.0,0
28,85.0,29.0,1
48,93.0,88.0,0
20,84.0,31.0,1
35,101.0,144.0,0
62,80.0,27.0,0
35,89.0,65.0,0
37,84.0,13.0,1
23,109.0,170.0,1
49,86.0,41.0,1
63,105.0,145.0,0
23,79.0,5.0,1
36,95.0,39.0,0
21,108.0,147.0,1
56,99.0,102.0,0
23,83.0,13.0,1
59,100.0,181.0,1
53,104.0,173.0,0
46,88.0,53.0,1
40,89.0,45.0,0
44,90.0,63.0,0
35,98.0,108.0,1
59,86.0,43.0,1
77,80.0,27.0,1
74,102.0,149.0,0
42,97.0,81.0,1
34,82.0,11.0,0
51,95.0,90.0,0
41,111.0,203.0,0
38,100.0,110.0,0
28,87.0,32.0,0
51,96.0,98.0,1
24,86.0,13.0,1
75,103.0,192.0,1
29,84.0,4.0,0
55,101.0,92.0,0
25,103.0,173.0,0
70,97.0,129.0,0
30,86.0,24.0,0
55,91.0,55.0,1
20,107.0,158.0,1
25,101.0,152.0,0
39,94.0,81.0,0
39,83.0,28.0,1
29,77.0,3.0,1
26,96.0,76.0,0
37,79.0,7.0,0
30,98.0,131.0,0
21,105.0,165.0,0
48,106.0,189.0,1
37,79.0,11.0,1
22,106.0,135.0,0
45,94.0,134.0,1
70,81.0,21.0,0
65,105.0,198.0,0
25,102.0,102.0,1
56,102.0,118.0,0
39,93.0,70.0,0
66,81.0,42.0,0
33,99.0,91.0,0
62,99.0,131.0,1
35,109.0,170.0,1
52,80.0,11.0,1
78,84.0,20.0,1
72,82.0,31.0,1
27,102.0,87.0,1
44,97.0,112.0,0
30,86.0,12.0,0
64,87.0,65.0,0
30,97.0,93.0,0
53,93.0,62.0,0
54,109.0,196.0,1
51,83.0,21.0,0
23,91.0,36.0,0
45,84.0,37.0,1
64,89.0,35.0,0
61,117.0,193.0,0
54,82.0,21.0,0
20,88.0,33.0,0
52,93.0,36.0,0
36,108.0,172.0,0
45,114.0,189.0,1
52,106.0,183.0,1
67,79.0,20.0,0
33,91.0,43.0,0
35,94.0,61.0,1
37,97.0,96.0,1
78,94.0,68.0,0
25,92.0,18.0,0
58,96.0,91.0,0
23,87.0,48.0,1
63,74.0,7.0,1
56,95.0,108.0,1
50,96.0,130.0,1
32,87.0,8.0,0
28,87.0,46.0,0
20,102.0,158.0,0
20,82.0,12.0,1
73,98.0,66.0,0
37,88.0,19.0,1
59,101.0,161.0,0
54,95.0,112.0,0
27,103.0,109.0,0
51,102.0,87.0,1
28,100.0,77.0,1
70,98.0,161.0,0
20,89.0,9.0,1
71,94.0,78.0,0
24,94.0,47.0,1
36,90.0,41.0,0
33,104.0,123.0,0
30,95.0,51.0,0
23,77.0,11.0,0
38,94.0,100.0,0
29,95.0,28.0,1
36,108.0,145.0,0
74,112.0,253.0,1
66,99.0,147.0,0
37,93.0,30.0,0
66,106.0,158.0,0
51,96.0,139.0,1
40,89.0,22.0,0
26,98.0,101.0,0
29,86.0,19.0,0
25,78.0,6.0,0
28,93.0,89.0,0
51,92.0,61.0,1
31,94.0,63.0,1
36,77.0,12.0,0
65,108.0,189.0,1
74,87.0,61.0,0
36,98.0,71.0,0
21,86.0,35.0,0
42,108.0,194.0,0
41,113.0,180.0,1
29,84.0,8.0,0
24,104.0,151.0,1
41,98.0,110.0,0
44,88.0,33.0,1
66,81.0,31.0,1
74,84.0,14.0,0
54,106.0,210.0,1
20,85.0,9.0,1
56,112.0,241.0,1
64,83.0,17.0,0
31,91.0,81.0,0
29,77.0,15.0,0
28,93.0,67.0,0
29,101.0,100.0,1
56,87.0,31.0,0
78,97.0,123.0,1
35,114.0,207.0,0
60,82.0,12.0,0
23,112.0,165.0,0
25,105.0,143.0,1
54,84.0,25.0,0
32,96.0,91.0,0
52,111.0,228.0,1
42,91.0,68.0,0
38,108.0,102.0,1
53,103.0,152.0,0
43,101.0,110.0,0
25,93.0,88.0,0
64,102.0,132.0,1
46,93.0,56.0,0
21,105.0,121.0,0
65,107.0,214.0,1
23,93.0,85.0,1
37,88.0,11.0,1
31,84.0,35.0,0
38,98.0,95.0,0
58,93.0,75.0,1
53,98.0,88.0,1
71,111.0,240.0,1
26,95.0,69.0,0
48,93.0,67.0,1
56,84.0,13.0,0
35,108.0,184.0,0
43,89.0,47.0,1
28,84.0,29.0,1
35,102.0,60.0,1
35,99.0,71.0,1
76,110.0,240.0,1
39,84.0,10.0,1
29,99.0,88.0,1
26,89.0,47.0,1
22,120.0,223.0,1
46,85.0,12.0,1
34,93.0,60.0,1
25,85.0,10.0,1
32,104.0,125.0,0
27,99.0,157.0,0
22,89.0,31.0,1
45,103.0,98.0,0
21,110.0,127.0,1
21,106.0,149.0,1
24,109.0,152.0,0
20,95.0,61.0,1
59,111.0,206.0,0
29,96.0,79.0,1
32,84.0,24.0,1
73,91.0,76.0,0
47,86.0,33.0,0
39,110.0,192.0,0
71,113.0,269.0,1
22,79.0,3.0,1
47,103.0,104.0,1
25,84.0,17.0,1
65,102.0,198.0,1
69,112.0,241.0,1
30,110.0,188.0,1
54,80.0,11.0,0
67,115.0,220.0,0
30,83.0,11.0,0
69,88.0,32.0,1
34,100.0,94.0,0
47,103.0,151.0,0
25,97.0,147.0,0
49,95.0,65.0,1
22,106.0,179.0,0
36,113.0,198.0,0
30,102.0,156.0,1
20,82.0,21.0,0
75,97.0,102.0,1
34,110.0,183.0,1
37,86.0,24.0,1
29,94.0,103.0,0
63,92.0,135.0,0
21,112.0,189.0,0
23,103.0,124.0,0
42,97.0,85.0,0
52,86.0,17.0,0
27,97.0,100.0,1
21,94.0,27.0,1
33,95.0,78.0,0
56,83.0,25.0,1
21,108.0,189.0,1
54,88.0,17.0,1
31,115.0,185.0,0
54,96.0,48.0,0
61,107.0,194.0,1
48,85.0,36.0,1
40,84.0,65.0,0
44,99.0,125.0,1
35,95.0,52.0,1
77,88.0,62.0,0
61,90.0,92.0,1
30,87.0,42.0,0
44,103.0,133.0,0
29,101.0,76.0,0
24,103.0,118.0,0
25,85.0,9.0,1
30,105.0,92.0,0
78,96.0,132.0,1
21,106.0,116.0,0
74,100.0,124.0,1
55,106.0,174.0,0
72,87.0,73.0,1
47,96.0,53.0,0
28,96.0,49.0,1
21,105.0,148.0,0
55,105.0,193.0,0
20,94.0,59.0,0
46,87.0,37.0,1
27,99.0,102.0,1
25,97.0,117.0,1
51,94.0,56.0,1
40,88.0,53.0,1
24,92.0,80.0,0
20,87.0,23.0,0
40,109.0,180.0,0
28,102.0,152.0,1
43,103.0,129.0,0
52,96.0,54.0,0
38,110.0,182.0,1
26,93.0,59.0,1
59,84.0,9.0,1
31,95.0,39.0,1
76,85.0,80.0,1
56,107.0,165.0,0
26,99.0,127.0,0
21,111.0,148.0,0
64,105.0,158.0,0
59,81.0,4.0,1
30,101.0,91.0,1
30,89.0,80.0,0
69,82.0,23.0,0
21,103.0,149.0,0
34,85.0,17.0,1
78,110.0,229.0,1
74,101.0,125.0,0
53,102.0,150.0,0
44,87.0,23.0,1
67,95.0,71.0,0
27,92.0,72.0,1
41,93.0,107.0,0
35,90.0,71.0,0
35,96.0,85.0,1
57,113.0,201.0,0
66,79.0,8.0,1
28,97.0,133.0,0
79,99.0,105.0,0
68,107.0,133.0,0
29,90.0,96.0,0
48,80.0,26.0,1
62,88.0,52.0,0
23,86.0,24.0,0
26,100.0,116.0,1
43,83.0,49.0,0
27,109.0,171.0,1
45,95.0,65.0,0
39,99.0,106.0,1
43,87.0,57.0,1
29,91.0,45.0,1
26,112.0,189.0,1
79,104.0,141.0,1
61,98.0,148.0,1
20,75.0,1.0,1
41,83.0,48.0,1
38,94.0,41.0,1
30,77.0,2.0,1
66,95.0,78.0,0
37,87.0,46.0,1
65,103.0,171.0,1
25,104.0,104.0,1
55,98.0,120.0,0
20,91.0,64.0,0
72,107.0,213.0,1
47,103.0,150.0,1
38,110.0,205.0,1
56,90.0,52.0,0
41,93.0,46.0,0
39,109.0,161.0,0
41,108.0,165.0,1
70,85.0,60.0,0
58,89.0,10.0,0
21,84.0,19.0,1
52,97.0,78.0,1
49,95.0,26.0,1
36,105.0,119.0,1
45,95.0,31.0,1
59,82.0,35.0,0
28,92.0,58.0,0
36,107.0,136.0,1
41,85.0,51.0,1
59,94.0,80.0,1
63,88.0,42.0,0
67,89.0,25.0,0
57,91.0,96.0,0
39,79.0,17.0,1
21,91.0,61.0,0
43,94.0,75.0,1
69,99.0,105.0,1
21,96.0,79.0,0
41,77.0,9.0,0
21,89.0,31.0,1
70,87.0,38.0,0
40,93.0,53.0,0
54,110.0,234.0,1
44,84.0,10.0,1
32,88.0,29.0,0
42,88.0,18.0,1
41,94.0,72.0,1
30,85.0,8.0,0
37,116.0,237.0,1
48,86.0,19.0,1
23,106.0,165.0,1
51,87.0,56.0,0
41,105.0,156.0,1
23,114.0,203.0,0
57,90.0,10.0,0
33,99.0,109.0,0
35,93.0,62.0,0
65,97.0,121.0,1
32,102.0,154.0,1
25,112.0,202.0,1
38,109.0,169.0,1
37,105.0,81.0,0
22,96.0,72.0,0
33,84.0,31.0,0
25,105.0,82.0,1
72,71.0,6.0,0
26,106.0,162.0,1
25,101.0,121.0,0
51,108.0,180.0,1
32,93.0,58.0,0
21,89.0,20.0,0
32,98.0,124.0,1
48,104.0,186.0,1
40,107.0,202.0,1
24,97.0,55.0,1
42,86.0,56.0,1
65,100.0,55.0,1
52,84.0,15.0,1
34,96.0,93.0,0
44,112.0,193.0,1
53,104.0,176.0,0
72,104.0,210.0,1
35,108.0,168.0,0
33,86.0,16.0,1
73,101.0,212.0,1
25,92.0,73.0,1
33,102.0,117.0,1
31,89.0,22.0,0
28,97.0,100.0,0
44,104.0,128.0,1
27,101.0,83.0,1
39,105.0,124.0,1
41,90.0,26.0,0
25,94.0,23.0,0
58,106.0,178.0,0
60,99.0,119.0,1
74,93.0,86.0,1
27,92.0,47.0,0
30,95.0,80.0,0
30,102.0,108.0,0
20,99.0,105.0,1
79,84.0,9.0,0
28,103.0,152.0,1
66,87.0,43.0,1
60,88.0,57.0,1
26,91.0,45.0,0
52,91.0,44.0,1
30,92.0,35.0,1
59,110.0,200.0,0
55,98.0,85.0,1
49,111.0,197.0,1
57,98.0,68.0,1
61,107.0,207.0,1
38,95.0,68.0,1
61,85.0,18.0,0
78,89.0,11.0,0
58,79.0,26.0,0
30,100.0,146.0,0
43,98.0,17.0,0
63,108.0,197.0,0
63,101.0,90.0,0
53,89.0,38.0,0
63,106.0,151.0,0
60,80.0,31.0,0
28,103.0,117.0,0
46,106.0,142.0,0
50,81.0,7.0,1
23,104.0,113.0,1
28,111.0,188.0,0
22,117.0,213.0,1
42,108.0,197.0,1
36,88.0,34.0,0
27,109.0,178.0,1
40,91.0,9.0,1
33,102.0,128.0,1
35,95.0,118.0,0
70,110.0,224.0,1
22,108.0,161.0,1
22,87.0,21.0,1
24,113.0,178.0,1
20,106.0,114.0,1
21,96.0,72.0,0
21,97.0,91.0,0
62,85.0,13.0,0
49,94.0,61.0,1
34,74.0,3.0,0
22,103.0,128.0,0
35,80.0,7.0,0
31,83.0,27.0,1
22,87.0,24.0,0
30,100.0,105.0,0
42,105.0,150.0,0
26,109.0,180.0,0
22,107.0,179.0,0
62,111.0,211.0,0
26,105.0,173.0,0
52,97.0,109.0,1
24,99.0,110.0,0
45,99.0,65.0,0
40,89.0,47.0,1
35,96.0,95.0,0
40,76.0,5.0,1
79,100.0,160.0,1
21,96.0,96.0,1
52,96.0,76.0,0
70,107.0,170.0,0
66,109.0,198.0,1
46,106.0,187.0,1
20,110.0,159.0,1
61,88.0,55.0,1
21,80.0,25.0,0
28,98.0,91.0,0
23,82.0,18.0,1
20,95.0,57.0,1
27,103.0,112.0,1
62,105.0,183.0,0
24,93.0,80.0,1
20,108.0,155.0,0
32,96.0,88.0,1
75,81.0,30.0,0
35,90.0,29.0,0
28,88.0,6.0,1
33,89.0,63.0,1
53,100.0,132.0,0
38,102.0,160.0,1
35,80.0,19.0,1
47,100.0,134.0,0
30,78.0,8.0,1
43,103.0,166.0,1
20,107.0,177.0,0
22,91.0,40.0,1
43,83.0,7.0,0
24,85.0,20.0,1
28,89.0,7.0,1
21,98.0,128.0,1
51,83.0,7.0,1
48,79.0,4.0,0
28,98.0,105.0,0
23,103.0,131.0,0
58,89.0,10.0,1
24,95.0,70.0,0
33,101.0,70.0,1
25,92.0,38.0,1
37,90.0,37.0,0
31,100.0,128.0,1
35,106.0,161.0,1
69,97.0,125.0,0
31,100.0,117.0,0
43,106.0,186.0,0
32,84.0,3.0,1
60,104.0,190.0,1
34,78.0,13.0,0
22,102.0,120.0,1
57,97.0,116.0,1
64,99.0,98.0,0
32,89.0,22.0,0
59,93.0,141.0,1
45,93.0,41.0,1
54,100.0,106.0,1
27,96.0,101.0,0
52,86.0,49.0,0
28,79.0,9.0,0
39,96.0,145.0,0
27,107.0,188.0,1
22,94.0,57.0,1
50,83.0,12.0,0
72,89.0,73.0,0
55,83.0,44.0,0
26,114.0,195.0,0
79,94.0,103.0,1
31,107.0,138.0,1
22,106.0,156.0,0
65,87.0,83.0,1
70,106.0,157.0,0
56,86.0,65.0,1
42,91.0,74.0,0
38,100.0,63.0,1
44,93.0,59.0,1
32,99.0,71.0,1
62,92.0,60.0,0
57,92.0,51.0,0
32,92.0,20.0,1
37,84.0,8.0,0
42,105.0,147.0,1
46,89.0,72.0,1
48,98.0,110.0,1
40,100.0,99.0,1
22,102.0,132.0,1
26,101.0,117.0,1
62,89.0,74.0,1
49,85.0,13.0,1
27,105.0,119.0,1
61,112.0,213.0,1
22,85.0,18.0,1
52,88.0,25.0,1
23,98.0,119.0,0
53,109.0,197.0,0
43,91.0,56.0,0
46,116.0,205.0,0
69,92.0,33.0,1
71,86.0,48.0,1
26,91.0,24.0,0
27,96.0,85.0,0
40,109.0,157.0,0
79,98.0,107.0,1
24,114.0,187.0,0
22,97.0,76.0,0
23,83.0,7.0,0
74,101.0,124.0,0
30,108.0,175.0,0
76,100.0,134.0,1
61,85.0,54.0,1
65,97.0,82.0,0
24,78.0,18.0,0
24,98.0,96.0,1
73,97.0,152.0,1
33,82.0,6.0,1
47,72.0,7.0,1
32,83.0,19.0,1
37,101.0,149.0,0
47,117.0,218.0,0
38,93.0,63.0,1
31,73.0,11.0,0
37,99.0,77.0,0
37,84.0,6.0,1
33,83.0,11.0,0
22,100.0,89.0,1
56,110.0,140.0,0
64,95.0,107.0,1
29,97.0,41.0,0
64,87.0,23.0,0
65,87.0,53.0,0
29,84.0,23.0,1
37,90.0,37.0,1
50,102.0,145.0,0
24,89.0,39.0,1
41,95.0,67.0,0
74,93.0,62.0,1
20,88.0,16.0,1
38,76.0,2.0,1
35,103.0,148.0,1
68,92.0,64.0,1
24,103.0,50.0,1
26,94.0,32.0,1
61,73.0,6.0,1
62,75.0,23.0,1
47,103.0,142.0,1
69,114.0,265.0,1
41,102.0,121.0,1
35,101.0,95.0,1
23,83.0,11.0,0
56,91.0,30.0,0
33,101.0,126.0,1
21,96.0,81.0,0
65,97.0,136.0,0
35,92.0,77.0,0
22,102.0,98.0,1
48,79.0,4.0,0
35,96.0,56.0,0
48,100.0,41.0,1
59,84.0,53.0,1
72,97.0,86.0,0
22,78.0,3.0,0
45,97.0,95.0,1
22,96.0,86.0,1
27,87.0,16.0,0
57,90.0,31.0,1
20,110.0,148.0,0
57,101.0,188.0,1
27,104.0,157.0,1
43,81.0,7.0,0
21,88.0,36.0,1
29,98.0,102.0,0
24,103.0,116.0,1
72,81.0,25.0,1
26,89.0,46.0,1
56,94.0,106.0,0
66,90.0,98.0,0
25,96.0,77.0,1
35,100.0,103.0,0
24,91.0,18.0,0
40,83.0,32.0,0
33,90.0,37.0,1
24,98.0,108.0,0
25,93.0,95.0,0
47,102.0,175.0,0
20,93.0,38.0,1
36,84.0,8.0,0
27,86.0,5.0,1
27,117.0,216.0,1
24,76.0,11.0,0
37,90.0,46.0,0
32,79.0,2.0,1
22,97.0,53.0,1
47,94.0,106.0,1
39,76.0,7.0,1
74,82.0,51.0,1
23,93.0,32.0,0
39,101.0,146.0,1
26,104.0,151.0,0
38,108.0,174.0,1
47,102.0,91.0,1
42,106.0,178.0,1
23,87.0,30.0,1
54,95.0,97.0,0
41,75.0,7.0,1
42,108.0,188.0,1
21,112.0,199.0,0
25,89.0,13.0,0
43,84.0,17.0,0
41,101.0,156.0,0
63,86.0,9.0,0
76,92.0,123.0,0
79,91.0,109.0,1
54,105.0,131.0,1
30,112.0,148.0,0
27,79.0,4.0,1
47,90.0,10.0,0
61,103.0,208.0,1
65,81.0,21.0,0
23,98.0,77.0,1
33,121.0,227.0,1
39,105.0,84.0,1
43,88.0,51.0,1
26,105.0,121.0,0
42,107.0,216.0,1
36,78.0,16.0,1
20,91.0,28.0,1
61,99.0,140.0,1
28,83.0,26.0,0
55,98.0,132.0,1
79,83.0,19.0,0
22,105.0,164.0,0
65,97.0,95.0,1
43,102.0,118.0,0
26,76.0,11.0,1
51,89.0,18.0,0
42,111.0,138.0,1
31,97.0,91.0,1
42,90.0,47.0,0
26,81.0,10.0,1
29,90.0,65.0,1
46,94.0,115.0,0
64,103.0,212.0,1
27,91.0,53.0,0
76,78.0,16.0,0
66,100.0,125.0,1
20,93.0,22.0,1
23,88.0,3.0,1
20,87.0,19.0,1
34,108.0,168.0,0
48,84.0,12.0,0
22,83.0,17.0,1
20,85.0,60.0,0
33,106.0,185.0,0
27,108.0,106.0,1
70,105.0,134.0,0
30,96.0,86.0,1
75,95.0,95.0,1
53,106.0,213.0,1
29,104.0,160.0,1
45,87.0,17.0,0
35,79.0,10.0,1
63,91.0,123.0,1
71,112.0,201.0,0
20,90.0,65.0,0
50,88.0,33.0,1
73,106.0,179.0,0
21,82.0,12.0,1
29,102.0,104.0,0
39,102.0,138.0,0
38,94.0,43.0,1
60,97.0,62.0,0
31,92.0,54.0,1
45,94.0,72.0,1
22,92.0,47.0,1
45,102.0,104.0,0
25,90.0,43.0,0
46,90.0,60.0,0
43,83.0,28.0,1
41,104.0,121.0,1
74,92.0,64.0,1
26,85.0,28.0,1
64,100.0,113.0,0
52,98.0,74.0,0
48,95.0,47.0,0
20,103.0,136.0,0
28,94.0,50.0,1
68,86.0,20.0,1
28,87.0,17.0,1
28,81.0,20.0,1
56,92.0,76.0,1
24,93.0,43.0,1
66,85.0,55.0,0
34,98.0,109.0,1
21,103.0,65.0,0
38,98.0,101.0,0
29,104.0,139.0,0
49,103.0,165.0,1
27,95.0,48.0,1
23,84.0,10.0,1
33,105.0,137.0,0
40,101.0,104.0,1
66,102.0,146.0,0
79,97.0,136.0,0
62,105.0,183.0,1
67,89.0,50.0,0
42,104.0,138.0,1
58,106.0,184.0,0
47,101.0,103.0,1
38,77.0,19.0,0
23,87.0,63.0,0
22,89.0,44.0,1
45,105.0,159.0,0
63,104.0,112.0,0
56,86.0,40.0,1
54,98.0,92.0,0
74,101.0,209.0,1
47,91.0,62.0,0
41,100.0,73.0,0
26,105.0,159.0,0
23,93.0,85.0,0
74,88.0,50.0,1
50,94.0,52.0,0
31,101.0,83.0,1
46,95.0,94.0,0
22,96.0,52.0,1
48,85.0,24.0,1
31,90.0,57.0,1
41,89.0,40.0,1
21,106.0,159.0,0
76,80.0,10.0,1
69,90.0,46.0,1
49,100.0,154.0,0
32,91.0,9.0,0
22,93.0,58.0,1
47,98.0,83.0,0
57,95.0,87.0,0
52,112.0,201.0,0
32,97.0,112.0,1
58,89.0,59.0,0
21,94.0,60.0,0
67,92.0,89.0,0
54,103.0,141.0,0
52,108.0,143.0,0
36,104.0,95.0,1
55,109.0,179.0,0
50,89.0,36.0,0
32,80.0,20.0,0
66,107.0,166.0,0
64,89.0,58.0,1
25,106.0,135.0,1
56,94.0,92.0,0
25,86.0,35.0,0
39,91.0,75.0,0
47,110.0,123.0,0
22,92.0,18.0,1
25,105.0,167.0,0
76,101.0,70.0,0
61,90.0,19.0,0
68,92.0,86.0,0
70,114.0,273.0,1
51,93.0,82.0,1
69,99.0,127.0,1
28,82.0,25.0,0
32,95.0,50.0,0
51,103.0,123.0,0
76,90.0,43.0,1
67,97.0,113.0,1
47,96.0,60.0,0
43,99.0,169.0,0
74,95.0,75.0,1
26,105.0,120.0,1
71,93.0,44.0,1
68,94.0,95.0,1
62,90.0,44.0,0
65,87.0,25.0,1
62,87.0,28.0,0
29,92.0,55.0,0
65,79.0,36.0,0
20,110.0,188.0,1
55,94.0,106.0,0
70,95.0,91.0,1
48,81.0,4.0,0
50,100.0,165.0,1
35,91.0,44.0,1
78,88.0,64.0,0
54,105.0,147.0,1
73,88.0,58.0,1
26,102.0,100.0,0
41,86.0,26.0,1
46,77.0,3.0,0
30,113.0,194.0,0
22,98.0,103.0,0
22,110.0,186.0,0
27,100.0,77.0,1
52,105.0,168.0,1
24,100.0,62.0,1
26,89.0,42.0,0
55,93.0,21.0,1
